1	53	0	0	4.000	34.028	1	154.227	0.800	2	1	-1	-44	0	500	647	849	147	1	720	720
1	54	0	0	8.000	44.444	1	98.400	0.333	2	1	1	-84	0	505	759	962	255	1	727	720
1	55	0	0	4.000	34.028	1	154.227	0.800	2	1	1	-61	0	501	814	1017	313	1	722	720
1	56	0	0	4.000	34.028	1	128.522	0.667	1	1	-1	-57	0	504	610	812	106	-1	725	720
1	57	0	0	8.000	44.444	1	196.800	0.667	1	1	-1	-44	0	505	775	977	269	1	728	720
1	58	0	0	8.000	44.444	1	295.200	1.000	1	1	1	-37	0	503	958	1160	455	-1	724	720
1	59	0	0	4.000	34.028	1	96.392	0.500	2	1	1	-52	0	500	1062	1264	562	1	719	720
1	60	0	0	8.000	44.444	1	98.400	0.333	1	1	1	-52	0	502	3415	3617	2913	1	723	720
1	61	0	0	12.000	55.556	1	177.120	0.500	2	1	1	-57	0	501	6883	7085	6381	1	722	720
1	62	0	0	8.000	44.444	1	147.600	0.500	1	1	-1	-82	0	500	9329	9532	8829	1	720	720
1	63	0	0	4.000	34.028	1	192.784	1.000	1	1	-1	-63	0	501	3533	3735	3032	1	721	720
1	64	0	0	4.000	34.028	1	128.522	0.667	2	1	1	-53	0	500	1965	2167	1465	1	720	720
1	65	0	0	8.000	44.444	1	236.160	0.800	2	1	1	-49	0	504	4675	4877	4170	1	726	720
1	66	0	0	4.000	34.028	1	64.261	0.333	1	1	-1	-72	0	505	1153	1356	648	1	728	720
1	67	0	0	8.000	44.444	1	369.000	1.250	2	1	-1	-59	0	504	2513	2715	2009	-1	725	720
1	68	0	0	4.000	34.028	1	48.196	0.250	2	1	-1	-66	0	501	769	971	268	-1	721	720
1	69	0	0	4.000	34.028	1	154.227	0.800	1	1	-1	-86	0	503	806	1008	303	1	724	720
1	70	0	0	12.000	55.556	1	118.080	0.333	1	1	1	-73	0	502	1018	1220	516	1	722	720
1	71	0	0	4.000	34.028	1	192.784	1.000	2	1	-1	-78	0	501	933	1135	432	1	722	720
1	72	0	0	8.000	44.444	1	147.600	0.500	2	1	1	-71	0	502	1100	1302	598	-1	723	720
1	73	0	0	12.000	55.556	1	236.160	0.667	2	1	-1	-55	0	501	877	1079	376	1	722	720
1	74	0	0	4.000	34.028	1	192.784	1.000	1	1	1	-52	0	504	870	1072	365	-1	726	720
1	75	0	0	4.000	34.028	1	96.392	0.500	2	1	-1	-67	0	500	833	1035	333	-1	720	720
1	76	0	0	8.000	44.444	1	196.800	0.667	2	1	-1	-57	0	506	843	1046	337	1	729	720
1	77	0	0	12.000	55.556	1	283.392	0.800	2	1	-1	-77	0	501	919	1121	418	-1	721	720
1	78	0	0	12.000	55.556	1	177.120	0.500	1	1	1	-69	0	501	854	1056	353	1	722	720
1	79	0	0	4.000	34.028	1	128.522	0.667	2	1	-1	-60	0	505	1127	1329	623	1	727	720
1	80	0	0	4.000	34.028	1	96.392	0.500	1	1	1	-58	0	500	1104	1306	604	1	720	720
1	81	0	0	12.000	55.556	1	88.560	0.250	2	1	-1	-77	0	505	926	1128	421	-1	727	720
1	82	0	0	4.000	34.028	1	154.227	0.800	1	1	1	-85	0	503	926	1128	423	1	724	720
1	83	0	0	12.000	55.556	1	177.120	0.500	2	1	-1	-44	0	502	863	1066	362	-1	723	720
1	84	0	0	12.000	55.556	1	236.160	0.667	1	1	-1	-48	0	500	833	1036	334	1	720	720
