1	53	0	0	4.000	34.028	1	192.784	1.000	2	1	1	-75	0	499	1385	1587	886	1	719	720
1	54	0	0	8.000	44.444	1	295.200	1.000	2	1	-1	-37	0	503	1390	1592	887	1	725	720
1	55	0	0	12.000	55.556	1	442.800	1.250	2	1	-1	-72	0	500	1380	1582	880	1	720	720
1	56	0	0	4.000	34.028	1	240.980	1.250	1	1	-1	-68	0	505	919	1121	414	-1	728	720
1	57	0	0	4.000	34.028	1	192.784	1.000	1	1	-1	-76	0	502	903	1106	402	-1	723	720
1	58	0	0	12.000	55.556	1	236.160	0.667	2	1	-1	-67	0	505	831	1033	326	-1	727	720
1	59	0	0	4.000	34.028	1	128.522	0.667	1	1	-1	-80	0	502	706	908	204	1	723	720
1	60	0	0	4.000	34.028	1	64.261	0.333	1	1	1	-40	0	500	732	934	232	-1	720	720
1	61	0	0	8.000	44.444	1	98.400	0.333	1	1	-1	-80	0	503	714	916	211	-1	724	720
1	62	0	0	4.000	34.028	1	96.392	0.500	1	1	1	-65	0	501	650	853	149	-1	722	720
1	63	0	0	12.000	55.556	1	283.392	0.800	2	1	1	-46	0	503	766	968	262	-1	725	720
1	64	0	0	4.000	34.028	1	240.980	1.250	2	1	-1	-64	0	501	996	1198	495	-1	721	720
1	65	0	0	12.000	55.556	1	283.392	0.800	2	1	-1	-59	0	503	759	962	257	1	724	720
1	66	0	0	12.000	55.556	1	177.120	0.500	2	1	-1	-44	0	501	639	842	139	1	721	720
1	67	0	0	4.000	34.028	1	96.392	0.500	2	1	1	-49	0	502	628	830	126	1	723	720
1	68	0	0	8.000	44.444	1	98.400	0.333	2	1	1	-76	0	500	638	841	138	1	720	720
1	69	0	0	4.000	34.028	1	192.784	1.000	2	1	-1	-83	0	503	688	890	184	1	725	720
1	70	0	0	8.000	44.444	1	295.200	1.000	2	1	1	-57	0	502	650	852	148	1	723	720
1	71	0	0	4.000	34.028	1	64.261	0.333	2	1	1	-47	0	503	749	951	246	1	724	720
1	72	0	0	4.000	34.028	1	96.392	0.500	2	1	-1	-72	0	505	747	949	242	-1	728	720
1	73	0	0	8.000	44.444	1	369.000	1.250	1	1	1	-57	0	503	699	901	195	-1	725	720
1	74	0	0	8.000	44.444	1	196.800	0.667	1	1	1	-56	0	503	923	1126	420	1	725	720
1	75	0	0	8.000	44.444	1	236.160	0.800	1	1	-1	-73	0	503	627	829	124	1	724	720
1	76	0	0	4.000	34.028	1	96.392	0.500	1	1	-1	-77	0	500	758	960	259	-1	719	720
1	77	0	0	4.000	34.028	1	48.196	0.250	1	1	1	-39	0	503	1020	1223	517	1	725	720
1	78	0	0	12.000	55.556	1	88.560	0.250	2	1	1	-51	0	503	809	1011	306	1	725	720
1	79	0	0	8.000	44.444	1	73.800	0.250	1	1	1	-52	0	499	767	969	268	-1	719	720
1	80	0	0	8.000	44.444	1	369.000	1.250	1	1	-1	-45	0	500	774	976	274	1	720	720
1	81	0	0	4.000	34.028	1	48.196	0.250	2	1	1	-58	0	503	602	804	99	1	724	720
1	82	0	0	4.000	34.028	1	48.196	0.250	2	1	-1	-76	0	500	799	1001	299	1	721	720
1	83	0	0	8.000	44.444	1	73.800	0.250	1	1	-1	-65	0	505	779	981	274	1	727	720
1	84	0	0	12.000	55.556	1	118.080	0.333	1	1	-1	-73	0	500	714	916	214	-1	719	720
